id,name,portalLink,programmeWebsiteLink,country,city,university,tuitionFees,tuitionFeesPeriod,degreeLenght,deliveryMode,disciplineId,disciplineName
83562,"Law with Politics, L.L.B.",https://www.bachelorsportal.com/studies/83562/law-with-politics.html,"https://www.bachelorsportal.com/search/#q=di-78,85|lv-preparation",United Kingdom,Hull,The University of Hull,"10,361",/ year,3 Years,On campus,6,Law
183333,"Professional Studies, Criminal Justice, B.Sc.",https://www.bachelorsportal.com/studies/183333/professional-studies-criminal-justice.html,https://www.bachelorsportal.com/search/#q=di-109|lv-preparation,United States,Virginia Beach,Regent University,455,/ credit,4 Years,On campus,6,Law
45259,"MLaw (Integrated Master´s in Law), L.L.B.",https://www.bachelorsportal.com/studies/45259/mlaw.html,"https://www.bachelorsportal.com/search/#q=di-84,220|lv-preparation",United Kingdom,London,University of Westminster,"10,081",/ year,4 Years,On campus,6,Law
146449,"Global Security and Intelligence Studies, B.Sc.",https://www.bachelorsportal.com/studies/146449/global-security-and-intelligence-studies.html,"https://www.bachelorsportal.com/search/#q=di-78,85|lv-preparation",United States,Daytona Beach,Embry-Riddle Aeronautical University,,,4 Years,On campus,6,Law
119843,"Criminal Justice, B.Sc.",https://www.bachelorsportal.com/studies/119843/criminal-justice.html,https://www.bachelorsportal.com/search/#q=di-109|lv-preparation,United States,Reno,"University of Nevada, Reno",,,4 Years,On campus,6,Law
127766,"JD Program, L.L.B.",https://www.bachelorsportal.com/studies/127766/jd-program.html,"https://www.bachelorsportal.com/search/#q=di-85,114,115|lv-preparation",United States,Baltimore,University of Maryland Baltimore - the Founding Campus,,,3 Years,On campus,6,Law
90865,"Criminology and Criminal Justice, B.A.",https://www.bachelorsportal.com/studies/90865/criminology-and-criminal-justice.html,"https://www.bachelorsportal.com/search/#q=di-109,276|lv-preparation",United States,Texas City,University of Texas Arlington,"19,683",/ year,4 Years,On campus,6,Law
101460,"Criminology, Law and Society - Criminal Justice, B.Sc.",https://www.bachelorsportal.com/studies/101460/criminology-law-and-society-criminal-justice.html,"https://www.bachelorsportal.com/search/#q=di-109,276|lv-preparation",United States,Fairfax,George Mason University,"27,818",/ year,4 Years,On campus,6,Law
89937,"Laws and Biomedical Science, Double Degree",https://www.bachelorsportal.com/studies/89937/laws-and-biomedical-science.html,"https://www.bachelorsportal.com/search/#q=di-31,114,115|lv-preparation",Australia,Melbourne,Monash University,"26,16",/ year,5 Years,On campus,6,Law
47875,"Law and Criminology (MM19), L.L.B.",https://www.bachelorsportal.com/studies/47875/law-and-criminology.html,"https://www.bachelorsportal.com/search/#q=di-220,276|lv-preparation",United Kingdom,Swansea,Swansea University,"10,081",/ year,3 Years,On campus,6,Law
