id,name,portalLink,programmeWebsiteLink,country,city,university,tuitionFees,tuitionFeesPeriod,degreeLenght,deliveryMode,disciplineId,disciplineName
90106,"Graphic Design, BFA",https://www.bachelorsportal.com/studies/90106/graphic-design.html,"https://www.bachelorsportal.com/search/#q=di-63,261|lv-preparation",Lebanon,Beirut,American University of Beirut,687,/ credit,4 Years,On campus,258,"Arts, Design & Architecture"
168672,"Music Education - Voice or Keyboard, B.A.",https://www.bachelorsportal.com/studies/168672/music-education-voice-or-keyboard.html,"https://www.bachelorsportal.com/search/#q=di-8,104|lv-preparation",United States,New York City,North Carolina Central University,"9,788",/ year,4 Years,On campus,258,"Arts, Design & Architecture"
115751,"Art History and Film Studies, BFA",https://www.bachelorsportal.com/studies/115751/art-history-and-film-studies.html,"https://www.bachelorsportal.com/search/#q=di-69,259|lv-preparation",Canada,Montréal,Concordia University Montréal,"13,585",/ year,3 Years,On campus,258,"Arts, Design & Architecture"
118964,"Architectural Engineering, B.Sc.",https://www.bachelorsportal.com/studies/118964/architectural-engineering.html,https://www.bachelorsportal.com/search/#q=di-20|lv-preparation,United States,Miami,University of Miami,"38,131",/ year,4 Years,On campus,258,"Arts, Design & Architecture"
99841,"Music in Theory Composition, Bachelor",https://www.bachelorsportal.com/studies/99841/music-in-theory-composition.html,https://www.bachelorsportal.com/search/#q=di-104|lv-preparation,United States,El Paso,University of Texas El Paso,668,/ credit,4 Years,On campus,258,"Arts, Design & Architecture"
173377,"Industrial Design, Bachelor",https://www.bachelorsportal.com/studies/173377/industrial-design.html,https://www.bachelorsportal.com/search/#q=di-53|lv-preparation,United States,New York City,Pratt Institute,,,4 Years,On campus,258,"Arts, Design & Architecture"
162106,"Piano Pedagogy, M.M.",https://www.bachelorsportal.com/studies/162106/piano-pedagogy.html,https://www.bachelorsportal.com/search/#q=di-104|lv-preparation,United States,"Washington, D. C.",Catholic University of America,,,,On campus,258,"Arts, Design & Architecture"
120395,"Parks and Recreation, B.Sc.",https://www.bachelorsportal.com/studies/120395/parks-and-recreation.html,https://www.bachelorsportal.com/search/#q=di-263|lv-preparation,United States,Logan,Utah State University,"28,363",/ year,,On campus,258,"Arts, Design & Architecture"
172619,"Dance, B.A.",https://www.bachelorsportal.com/studies/172619/dance.html,https://www.bachelorsportal.com/search/#q=di-318|lv-preparation,United States,Wisconsin Rapids,Beloit College,"41,425",/ year,4 Years,On campus,258,"Arts, Design & Architecture"
126460,"Interior Design, B.A.",https://www.bachelorsportal.com/studies/126460/interior-design.html,https://www.bachelorsportal.com/search/#q=di-262|lv-preparation,United States,Austin,Texas State University,954,/ module,4 Years,On campus,258,"Arts, Design & Architecture"
