46403,"HND in Business and Marketing (Level 5), Pre-Bachelor",https://www.bachelorsportal.com/studies/46403/hnd-in-business-and-marketing.html,"https://www.preparationcoursesportal.com/search/#q=di-88|lv-preparation|mh-blended,online",,,Brighton School of Business and Management,"3,354",/ module,2 Years,Online,23,Business & Management
46398,"HND in Business (Level 5), Pre-Bachelor",https://www.bachelorsportal.com/studies/46398/hnd-in-business.html,"https://www.preparationcoursesportal.com/search/#q=di-45|lv-preparation|mh-blended,online",,,Brighton School of Business and Management,"3,354",/ year,2 Years,Online,23,Business & Management
70059,"International Foundation Year (Business and Computing), Pre-Bachelor",https://www.bachelorsportal.com/studies/70059/international-foundation-year.html,"https://www.preparationcoursesportal.com/search/#q=di-45,281|lv-preparation",United Kingdom,Middlesbrough,Teesside University,"3,36",/ year,8 months,On campus,23,Business & Management
33138,"Risk and Security Management (Distance Learning), B.Sc.",https://www.bachelorsportal.com/studies/33138/risk-and-security-management.html,"https://www.bachelorsportal.com/search/#q=di-245|lv-preparation|mh-blended,online",United Kingdom,Portsmouth,University of Portsmouth,"3,36",/ year,"4 Years, 6 months",Blended,23,Business & Management
46480,"Diploma Management and Leadership, Pre-Bachelor",https://www.bachelorsportal.com/studies/46480/diploma-management-and-leadership.html,"https://www.preparationcoursesportal.com/search/#q=di-25,89,111|lv-preparation|mh-blended,online",,,Opus Learning,"3,36",/ year,1 year,Online,23,Business & Management
89960,"General Management, Bachelor",https://www.bachelorsportal.com/studies/89960/general-management.html,https://www.bachelorsportal.com/search/#q=di-89|lv-preparation,Egypt,Cairo,German University in Cairo,"3,37",/ year,4 Years,On campus,23,Business & Management
15697,"Business Administration, B.A.",https://www.bachelorsportal.com/studies/15697/business-administration.html,"https://www.bachelorsportal.com/search/#q=di-45,86,89|lv-preparation",Estonia,Tartu,University of Tartu,"3,4",/ year,3 Years,On campus,23,Business & Management
36633,"Business and Enterprise (on Campus), B.A.",https://www.bachelorsportal.com/studies/36633/business-and-enterprise.html,"https://www.bachelorsportal.com/search/#q=di-45|lv-preparation|mh-blended,online",United Kingdom,Edinburgh,Edinburgh Napier University,"3,435",/ year,,Blended,23,Business & Management
182086,"Business Studies, Graduate Certificate",https://www.bachelorsportal.com/studies/182086/business-studies.html,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fonline.essex.ac.uk%2Fprospectus%2Fdownload%2F%3Futm_source%3Dstudy%2Bportals%26utm_medium%3Dweb%2Blisting,,,University of Essex Online,"3,45",/ full,8 months,Online,23,Business & Management
76517,"Marketing (Hons), B.Sc.",https://www.bachelorsportal.com/studies/76517/marketing.html,https://www.bachelorsportal.com/search/#q=di-88|lv-preparation,,,Plymouth University,"3,453",/ year,3 Years,On campus,23,Business & Management
76505,"Maritime Business and Logistics (Hons), B.Sc.",https://www.bachelorsportal.com/studies/76505/maritime-business-and-logistics.html,https://www.bachelorsportal.com/search/#q=di-133|lv-preparation,United Kingdom,Plymouth,Plymouth University,"3,453",/ year,3 Years,On campus,23,Business & Management
154028,"Management, B.Sc.",https://www.bachelorsportal.com/studies/154028/management.html,"https://www.bachelorsportal.com/search/#q=di-45,89|lv-preparation",United Kingdom  United Kingdom,Canterbury,University of Kent,"3,453",/ year,3 Years,On campus,23,Business & Management
183812,"Business Administration, B.Sc.",https://www.bachelorsportal.com/studies/183812/business-administration.html,https://www.bachelorsportal.com/search/#q=di-45|lv-preparation,United States,Stevens Point,University of Wisconsin - Stevens Point,"3,461",/ year,4 Years,On campus,23,Business & Management
183811,"Accounting, B.Sc.",https://www.bachelorsportal.com/studies/183811/accounting.html,https://www.bachelorsportal.com/search/#q=di-93|lv-preparation,United States,Stevens Point,University of Wisconsin - Stevens Point,"3,461",/ year,4 Years,On campus,23,Business & Management
169714,"Financial Management, Bachelor",https://www.bachelorsportal.com/studies/169714/financial-management.html,"https://www.bachelorsportal.com/search/#q=di-87,89|lv-preparation",China,Xiamen,Xiamen University of Technology,"3,482",/ year,4 Years,On campus,23,Business & Management
99852,"Finances and Accounting - Financial Analyst, B.A.",https://www.bachelorsportal.com/studies/99852/finances-and-accounting-financial-analyst.html,https://sl.prtl.co/track/click/?target=http%3A%2F%2Finternational.ug.edu.pl%2Fen-ba-fa%2F,Poland,Gdansk,University of Gdansk,"3,5",/ year,3 Years,On campus,23,Business & Management
48185,"International sales specialists in sports, B.Sc.",https://www.bachelorsportal.com/studies/48185/international-sales-specialists-in-sports.html,"https://www.bachelorsportal.com/search/#q=di-134,241|lv-preparation",France,Annecy,Annecy University Institute of Technology,"3,5",/ year,1 year,On campus,23,Business & Management
67349,"Management Science, Bachelor",https://www.bachelorsportal.com/studies/67349/management-science.html,"https://www.bachelorsportal.com/search/#q=di-25,45,89|lv-preparation",China,Hefei,University of Science & Technology of China,"3,5",/ year,4 Years,On campus,23,Business & Management
67350,"Finance, Bachelor",https://www.bachelorsportal.com/studies/67350/finance.html,https://www.bachelorsportal.com/search/#q=di-87|lv-preparation,China,Hefei,University of Science & Technology of China,"3,5",/ year,4 Years,On campus,23,Business & Management
116535,"Finance, Bachelor",https://www.bachelorsportal.com/studies/116535/finance.html,https://www.bachelorsportal.com/search/#q=di-87|lv-preparation,Czech Republic,Ostrava,Technical University of Ostrava,"3,5",/ year,3 Years,On campus,23,Business & Management
44091,"International Business, Bachelor",https://www.bachelorsportal.com/studies/44091/international-business.html,https://sl.prtl.co/track/click/?target=http%3A%2F%2Fibb.vse.cz%2F,Czech Republic,Prague,"University of Economics, Prague","3,6",/ year,3 Years,On campus,23,Business & Management
44088,"Business Administration, B.B.A.",https://www.bachelorsportal.com/studies/44088/business-administration.html,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fbba.vse.cz%2F,Czech Republic,Prague,"University of Economics, Prague","3,6",/ year,3 Years,On campus,23,Business & Management
151353,"Advanced Diploma of Accounting/Bachelor of Commerce (Finance), Pre-Bachelor",https://www.bachelorsportal.com/studies/151353/advanced-diploma-of-accountingbachelor-of-commerce.html,https://www.preparationcoursesportal.com/search/#q=di-93|lv-preparation,Australia,Adelaide,TAFE South Australia,"3,601",/ year,3 Years,On campus,23,Business & Management
151352,"Advanced Diploma of Accounting/Bachelor of Commerce (Accounting), Pre-Bachelor",https://www.bachelorsportal.com/studies/151352/advanced-diploma-of-accountingbachelor-of-commerce.html,https://www.preparationcoursesportal.com/search/#q=di-93|lv-preparation,Australia,Adelaide,TAFE South Australia,"3,601",/ year,3 Years,On campus,23,Business & Management
134275,"Tourism Management Taught in English, Bachelor",https://www.bachelorsportal.com/studies/134275/tourism-management-taught-in-english.html,"https://www.bachelorsportal.com/search/#q=di-89,319|lv-preparation",China,Guangzhou,Sun Yat-sen University,"3,627",/ year,4 Years,On campus,23,Business & Management
107164,"Technical Theatre Stage Management, B.A.",https://www.bachelorsportal.com/studies/107164/technical-theatre-stage-management.html,"https://www.bachelorsportal.com/search/#q=di-89,318|lv-preparation",Canada,Edmonton,University of Alberta,"3,65",/ year,4 Years,On campus,23,Business & Management
92953,"Accounting, Bachelor",https://www.bachelorsportal.com/studies/92953/accounting.html,https://www.bachelorsportal.com/search/#q=di-93|lv-preparation,China,Beijing,Beijing Institute of Technology,"3,729",/ year,4 Years,On campus,23,Business & Management
92948,"Marketing, Bachelor",https://www.bachelorsportal.com/studies/92948/marketing.html,https://www.bachelorsportal.com/search/#q=di-88|lv-preparation,China,Beijing,Beijing Institute of Technology,"3,729",/ year,4 Years,On campus,23,Business & Management
36590,"Accounting with Entrepreneurship, B.A.",https://www.bachelorsportal.com/studies/36590/accounting-with-entrepreneurship.html,https://www.bachelorsportal.com/search/#q=di-93|lv-preparation,United Kingdom,Edinburgh,Edinburgh Napier University,"3,747",/ year,4 Years,On campus,23,Business & Management
36591,"Accounting with Human Resource Management, B.A.",https://www.bachelorsportal.com/studies/36591/accounting-with-human-resource-management.html,https://www.bachelorsportal.com/search/#q=di-93|lv-preparation,United Kingdom,Edinburgh,Edinburgh Napier University,"3,747",/ year,4 Years,On campus,23,Business & Management
99845,"European Business Administration, B.A.",https://www.bachelorsportal.com/studies/99845/european-business-administration.html,https://sl.prtl.co/track/click/?target=http%3A%2F%2Finternational.ug.edu.pl%2Fen-ba-eba%2F,Poland,Gdansk,University of Gdansk,"3,8",/ year,3 Years,On campus,23,Business & Management
70780,"Business, Bachelor",https://www.bachelorsportal.com/studies/70780/business.html,https://www.bachelorsportal.com/search/#q=di-45|lv-preparation,Croatia,Zagreb,University of Zagreb,"3,8",/ year,4 Years,On campus,23,Business & Management
157582,"Business Administration and Management, B.A.",https://www.bachelorsportal.com/studies/157582/business-administration-and-management.html,"https://www.bachelorsportal.com/search/#q=di-45,89|lv-preparation",Hungary,Kecskemét,Pallasz Athéné University,"3,8",/ year,"3 Years, 6 months",On campus,23,Business & Management
157168,"Commerce and Marketing, B.A.",https://www.bachelorsportal.com/studies/157168/commerce-and-marketing.html,"https://www.bachelorsportal.com/search/#q=di-88,235|lv-preparation",Hungary,Kecskemét,Pallasz Athéné University,"3,8",/ year,"3 Years, 6 months",On campus,23,Business & Management
157588,"International Business Administration, B.A.",https://www.bachelorsportal.com/studies/157588/international-business-administration.html,"https://www.bachelorsportal.com/search/#q=di-45,241|lv-preparation",Hungary,Kecskemét,Pallasz Athéné University,"3,8",/ year,3 Years,On campus,23,Business & Management
151402,"Advanced Diploma of Hospitality/Bachelor of Innovation and Entrepreneurship, Pre-Bachelor",https://www.bachelorsportal.com/studies/151402/advanced-diploma-of-hospitalitybachelor-of-innovation-and-entrepreneurship.html,"https://www.preparationcoursesportal.com/search/#q=di-86,311|lv-preparation",Australia,Adelaide,TAFE South Australia,"3,843",/ year,4 Years,On campus,23,Business & Management
146620,"Management/Business - Teaching, B.A.",https://www.bachelorsportal.com/studies/146620/managementbusiness-teaching.html,"https://www.bachelorsportal.com/search/#q=di-45,89,295|lv-preparation",United States,Iowa Park,University of Northern Iowa,"3,865",/ year,4 Years,On campus,23,Business & Management
146150,"Finance: Investments, B.A.",https://www.bachelorsportal.com/studies/146150/finance-investments.html,https://www.bachelorsportal.com/search/#q=di-87|lv-preparation,United States,Iowa Park,University of Northern Iowa,"3,865",/ year,4 Years,On campus,23,Business & Management
146627,"Marketing: Marketing Management, B.A.",https://www.bachelorsportal.com/studies/146627/marketing-marketing-management.html,"https://www.bachelorsportal.com/search/#q=di-88,89|lv-preparation",United States,Iowa Park,University of Northern Iowa,"3,865",/ year,4 Years,On campus,23,Business & Management
146625,"Marketing: Global Marketing, B.A.",https://www.bachelorsportal.com/studies/146625/marketing-global-marketing.html,https://www.bachelorsportal.com/search/#q=di-88|lv-preparation,United States,Iowa Park,University of Northern Iowa,"3,865",/ year,4 Years,On campus,23,Business & Management
146614,"Management: Supply Chain and Operations, B.A.",https://www.bachelorsportal.com/studies/146614/management-supply-chain-and-operations.html,"https://www.bachelorsportal.com/search/#q=di-89,133|lv-preparation",United States,Iowa Park,University of Northern Iowa,"3,865",/ year,4 Years,On campus,23,Business & Management
146157,"Finance: Financial Services, B.A.",https://www.bachelorsportal.com/studies/146157/finance-financial-services.html,https://www.bachelorsportal.com/search/#q=di-87|lv-preparation,United States,Iowa Park,University of Northern Iowa,"3,865",/ year,4 Years,On campus,23,Business & Management
146669,"Public Administration: Human Resources, B.A.",https://www.bachelorsportal.com/studies/146669/public-administration-human-resources.html,"https://www.bachelorsportal.com/search/#q=di-101,111|lv-preparation",United States,Iowa Park,University of Northern Iowa,"3,865",/ year,4 Years,On campus,23,Business & Management
146662,"Public Administration: Community and Regional Development, B.A.",https://www.bachelorsportal.com/studies/146662/public-administration-community-and-regional-development.html,https://www.bachelorsportal.com/search/#q=di-101|lv-preparation,United States,Iowa Park,University of Northern Iowa,"3,865",/ year,4 Years,On campus,23,Business & Management
146561,"Management: Business Administration, B.A.",https://www.bachelorsportal.com/studies/146561/management-business-administration.html,"https://www.bachelorsportal.com/search/#q=di-45,89|lv-preparation",United States,Iowa Park,University of Northern Iowa,"3,865",/ year,4 Years,On campus,23,Business & Management
146162,"Finance/Real Estate, B.A.",https://www.bachelorsportal.com/studies/146162/financereal-estate.html,https://www.bachelorsportal.com/search/#q=di-87|lv-preparation,United States,Iowa Park,University of Northern Iowa,"3,865",/ year,4 Years,On campus,23,Business & Management
146007,"Accounting, B.A.",https://www.bachelorsportal.com/studies/146007/accounting.html,https://www.bachelorsportal.com/search/#q=di-93|lv-preparation,United States,Iowa Park,University of Northern Iowa,"3,865",/ year,4 Years,On campus,23,Business & Management
146618,"Management Information Systems, B.A.",https://www.bachelorsportal.com/studies/146618/management-information-systems.html,"https://www.bachelorsportal.com/search/#q=di-89,279|lv-preparation",United States,Iowa Park,University of Northern Iowa,"3,865",/ year,4 Years,On campus,23,Business & Management
146666,"Public Administration: Economics and Finance, B.A.",https://www.bachelorsportal.com/studies/146666/public-administration-economics-and-finance.html,https://www.bachelorsportal.com/search/#q=di-101|lv-preparation,United States,Iowa Park,University of Northern Iowa,"3,865",/ year,4 Years,On campus,23,Business & Management
146629,"Marketing: Sales Management, B.A.",https://www.bachelorsportal.com/studies/146629/marketing-sales-management.html,"https://www.bachelorsportal.com/search/#q=di-88,89|lv-preparation",United States,Iowa Park,University of Northern Iowa,"3,865",/ year,4 Years,On campus,23,Business & Management
146565,"Management: Organizational Leadership, B.A.",https://www.bachelorsportal.com/studies/146565/management-organizational-leadership.html,https://www.bachelorsportal.com/search/#q=di-89|lv-preparation,United States,Iowa Park,University of Northern Iowa,"3,865",/ year,4 Years,On campus,23,Business & Management
146699,"Technology Management, B.A.",https://www.bachelorsportal.com/studies/146699/technology-management.html,https://www.bachelorsportal.com/search/#q=di-248|lv-preparation,United States,Iowa Park,University of Northern Iowa,"3,865",/ year,4 Years,On campus,23,Business & Management
146147,"Finance: Finanical Management, B.A.",https://www.bachelorsportal.com/studies/146147/finance-finanical-management.html,https://www.bachelorsportal.com/search/#q=di-87|lv-preparation,United States,Iowa Park,University of Northern Iowa,"3,865",/ year,4 Years,On campus,23,Business & Management
146621,"Marketing: Advertising & Digital Studies, B.A.",https://www.bachelorsportal.com/studies/146621/marketing-advertising-digital-studies.html,https://www.bachelorsportal.com/search/#q=di-88|lv-preparation,United States,Iowa Park,University of Northern Iowa,"3,865",/ year,4 Years,On campus,23,Business & Management
146563,"Management: Human Resource Management, B.A.",https://www.bachelorsportal.com/studies/146563/management-human-resource-management.html,"https://www.bachelorsportal.com/search/#q=di-89,111|lv-preparation",United States,Iowa Park,University of Northern Iowa,"3,865",/ year,4 Years,On campus,23,Business & Management
20127,"International Business and Management, Bachelor",https://www.bachelorsportal.com/studies/20127/international-business-and-management.html,"https://www.bachelorsportal.com/search/#q=di-89,241|lv-preparation",Bulgaria,Dobrich,Varna University of Management,"3,9",/ year,3 Years,On campus,23,Business & Management
20129,"Business and Management, B.Sc.",https://www.bachelorsportal.com/studies/20129/business-and-management.html,"https://www.bachelorsportal.com/search/#q=di-89,241|lv-preparation",Bulgaria,Dobrich,Varna University of Management,"3,9",/ year,3 Years,On campus,23,Business & Management
70579,"(Hons) Logistics Management, B.A.",https://www.bachelorsportal.com/studies/70579/logistics-management.html,"https://www.bachelorsportal.com/search/#q=di-133|lv-preparation|mh-blended,online",,,University of Lincoln,"3,92",/ year,2 Years,Online,23,Business & Management
138288,"Human Resource Management (Hons), B.Sc.",https://www.bachelorsportal.com/studies/138288/human-resource-management.html,"https://www.bachelorsportal.com/search/#q=di-111|lv-preparation|mh-blended,online",,,University of Lincoln,"3,92",/ year,2 Years,Online,23,Business & Management
151499,"The Entrepreneurship Programme - in English Language, B.A.",https://www.bachelorsportal.com/studies/151499/the-entrepreneurship-programme-in-english-language.html,"https://www.bachelorsportal.com/search/#q=di-45,86|lv-preparation",Slovenia,Ljubljana,GEA College - Faculty of Entrepreneurship,"3,95",/ year,3 Years,On campus,23,Business & Management
24403,"Entrepreneurship, B.A.",https://www.bachelorsportal.com/studies/24403/entrepreneurship.html,"https://www.bachelorsportal.com/search/#q=di-86|lv-preparation|mh-blended,online",Slovenia,Ljubljana,GEA College - Faculty of Entrepreneurship,"3,95",/ year,3 Years,On campus    Blended,23,Business & Management
102013,"Technical Management, B.A.",https://www.bachelorsportal.com/studies/102013/technical-management.html,https://www.bachelorsportal.com/search/#q=di-89|lv-preparation,Hungary,Budapest,Óbuda University,4,/ year,"3 Years, 6 months",On campus,23,Business & Management
154030,"International Business Management, Bachelor",https://www.bachelorsportal.com/studies/154030/international-business-management.html,"https://www.bachelorsportal.com/search/#q=di-45,241|lv-preparation|mh-blended,online",,,"Varna Free University ""Chernorizets Hrabar""",4,/ year,4 Years,Online,23,Business & Management
67345,"Information Management and System, Bachelor",https://www.bachelorsportal.com/studies/67345/information-management-and-system.html,"https://www.bachelorsportal.com/search/#q=di-25,89|lv-preparation",China,Hefei,University of Science & Technology of China,4,/ year,4 Years,On campus,23,Business & Management
187615,"International Business, B.A.",https://www.bachelorsportal.com/studies/187615/international-business.html,https://www.bachelorsportal.com/search/#q=di-241|lv-preparation,Germany,Berlin,HTW Berlin,4,/ year,4 Years,On campus,23,Business & Management
102006,"Commerce and Marketing, B.A.",https://www.bachelorsportal.com/studies/102006/commerce-and-marketing.html,"https://www.bachelorsportal.com/search/#q=di-88,235|lv-preparation",Hungary,Budapest,Óbuda University,4,/ year,"3 Years, 6 months",On campus,23,Business & Management
102003,"Business Administration and Management, B.A.",https://www.bachelorsportal.com/studies/102003/business-administration-and-management.html,"https://www.bachelorsportal.com/search/#q=di-45,89|lv-preparation",Hungary,Budapest,Óbuda University,4,/ year,"3 Years, 6 months",On campus,23,Business & Management
163505,"International Sales and Marketing, Bachelor",https://www.bachelorsportal.com/studies/163505/international-sales-and-marketing.html,"https://www.bachelorsportal.com/search/#q=di-88,241|lv-preparation",Sweden,Stockholm,Linnaeus University,"4,018",/ year,3 Years,On campus,23,Business & Management
163485,"Marketing, B.Sc.",https://www.bachelorsportal.com/studies/163485/marketing.html,https://www.bachelorsportal.com/search/#q=di-88|lv-preparation,Sweden,Stockholm,Linnaeus University,"4,018",/ year,3 Years,On campus,23,Business & Management
122312,"Global Studies and Social Entrepreneurship, B.A.",https://www.bachelorsportal.com/studies/122312/global-studies-and-social-entrepreneurship.html,https://www.bachelorsportal.com/search/#q=di-86|lv-preparation,Thailand,Pathum Thani,Thammasat University,"4,036",/ year,4 Years,On campus,23,Business & Management
133719,"Leadership and Management, Advanced Diploma",https://www.bachelorsportal.com/studies/133719/leadership-and-management.html,https://www.bachelorsportal.com/search/#q=di-89|lv-preparation,Australia,Sydney,Academies Australasia,"4,076",/ year,"2 Years, 3 months",On campus,23,Business & Management
133709,"Accounting, Advanced Diploma",https://www.bachelorsportal.com/studies/133709/accounting.html,"https://www.bachelorsportal.com/search/#q=di-93,233,247|lv-preparation",Australia,Sydney,Academies Australasia,"4,076",/ year,1 year,On campus,23,Business & Management
133718,"Information Technology, Advanced Diploma",https://www.bachelorsportal.com/studies/133718/information-technology.html,"https://www.bachelorsportal.com/search/#q=di-25,108|lv-preparation",Australia,Sydney,Academies Australasia,"4,076",/ year,2 Years,On campus,23,Business & Management
133721,"Marketing, Advanced Diploma",https://www.bachelorsportal.com/studies/133721/marketing.html,https://www.bachelorsportal.com/search/#q=di-88|lv-preparation,Australia,Sydney,Academies Australasia,"4,076",/ year,2 Years,On campus,23,Business & Management
26597,"Business Administration and Management, B.A.",https://www.bachelorsportal.com/studies/26597/business-administration-and-management.html,"https://www.bachelorsportal.com/search/#q=di-45,89|lv-preparation",Hungary,Debrecen,University of Debrecen,"4,09",/ year,"3 Years, 6 months",On campus,23,Business & Management
113997,"International Business, B.A.",https://www.bachelorsportal.com/studies/113997/international-business.html,https://www.bachelorsportal.com/search/#q=di-241|lv-preparation,China,Guangzhou,Guangdong University of Foreign Studies,"4,115",/ year,4 Years,On campus,23,Business & Management
151670,"Business Bridging Program, Pre-Bachelor",https://www.bachelorsportal.com/studies/151670/business-bridging-program.html,"https://www.preparationcoursesportal.com/search/#q=di-45,241|lv-preparation",Germany,München,EU Business School Munich,"4,15",/ year,6 months,On campus,23,Business & Management
136532,"Business Administration, Associate Degree",https://www.bachelorsportal.com/studies/136532/business-administration.html,https://www.bachelorsportal.com/search/#q=di-45|lv-preparation,Cayman Islands,George Town,University College of the Cayman Islands,"4,173",/ year,2 Years,On campus,23,Business & Management
136164,"Business Administration, Bachelor",https://www.bachelorsportal.com/studies/136164/business-administration.html,https://www.bachelorsportal.com/search/#q=di-45|lv-preparation,China,Tianjin,Tianjin Polytechnic University,"4,18",/ year,4 Years,On campus,23,Business & Management
92931,"Bachelor of Business Administration, B.B.A.",https://www.bachelorsportal.com/studies/92931/bachelor-of-business-administration.html,https://www.bachelorsportal.com/search/#q=di-45|lv-preparation,China,Beijing,Beijing Institute of Technology,"4,184",/ year,4 Years,On campus,23,Business & Management
63950,"International Business Administration, B.A.",https://www.bachelorsportal.com/studies/63950/international-business-administration.html,https://sl.prtl.co/track/click/?target=https%3A%2F%2Festonia.dreamapply.com%2Fenter%2F1260,Estonia,Tallinn,Estonian Business School,"4,2",/ year,3 Years,On campus,23,Business & Management
70193,"Double Degree Bachelor Program in Management with KEDGE Business School, B.Sc.",https://www.bachelorsportal.com/studies/70193/double-degree-bachelor-program-in-management-with-kedge-business-school.html,https://www.bachelorsportal.com/search/#q=di-89|lv-preparation,Poland,Warsaw,Kozminski University,"4,2",/ year,3 Years,On campus,23,Business & Management
18466,"Bachelor in Management, B.Sc.",https://www.bachelorsportal.com/studies/18466/bachelor-in-management.html,https://www.bachelorsportal.com/search/#q=di-89|lv-preparation,Poland,Warsaw,Kozminski University,"4,2",/ year,3 Years,On campus,23,Business & Management
18473,"Bachelor in Finance and Accounting, B.Sc.",https://www.bachelorsportal.com/studies/18473/bachelor-in-finance-and-accounting.html,"https://www.bachelorsportal.com/search/#q=di-87,93|lv-preparation",Poland,Warsaw,Kozminski University,"4,2",/ year,3 Years,On campus,23,Business & Management
56751,"Commerce (Marketing Management), Bachelor",https://www.bachelorsportal.com/studies/56751/commerce.html,"https://www.bachelorsportal.com/search/#q=di-88,89|lv-preparation",New Zealand,Dunedin,University of Otago,"4,206",/ year,3 Years,On campus,23,Business & Management
155576,"Computing (Information Management) (Top-Up), B.Sc.",https://www.bachelorsportal.com/studies/155576/computing.html,"https://www.bachelorsportal.com/search/#q=di-89,108,281|lv-preparation|mh-blended,online",,,Arden University,"4,275",/ full,,Online,23,Business & Management
38266,"Certified Accounting, B.A.",https://www.bachelorsportal.com/studies/38266/certified-accounting.html,https://www.bachelorsportal.com/search/#q=di-93|lv-preparation,Cyprus,Limassol,Ctl Eurocollege,"4,29",/ year,4 Years,On campus,23,Business & Management
38182,"Business Administration, B.A.",https://www.bachelorsportal.com/studies/38182/business-administration.html,https://www.bachelorsportal.com/search/#q=di-45|lv-preparation,Cyprus,Limassol,Ctl Eurocollege,"4,29",/ year,4 Years,On campus,23,Business & Management
20108,"Shipping, B.Sc.",https://www.bachelorsportal.com/studies/20108/shipping.html,https://www.bachelorsportal.com/search/#q=di-249|lv-preparation,Cyprus,Nicosia,The Cyprus Institute of Marketing,"4,29",/ year,3 Years,On campus,23,Business & Management
38267,"Management Accounting, Bachelor",https://www.bachelorsportal.com/studies/38267/management-accounting.html,https://www.bachelorsportal.com/search/#q=di-93|lv-preparation,Cyprus,Limassol,Ctl Eurocollege,"4,29",/ year,4 Years,On campus,23,Business & Management
20110,"Financial and Computer Studies, B.Sc.",https://www.bachelorsportal.com/studies/20110/financial-and-computer-studies.html,"https://www.bachelorsportal.com/search/#q=di-87,281|lv-preparation",Cyprus,Nicosia,The Cyprus Institute of Marketing,"4,29",/ year,3 Years,On campus,23,Business & Management
38275,"Business Administration (Diploma), Bachelor",https://www.bachelorsportal.com/studies/38275/business-administration.html,https://www.bachelorsportal.com/search/#q=di-45|lv-preparation,Cyprus,Limassol,Ctl Eurocollege,"4,29",/ year,2 Years,On campus,23,Business & Management
160886,"Tourism and Hotel Management, Bachelor",https://www.bachelorsportal.com/studies/160886/tourism-and-hotel-management.html,https://sl.prtl.co/track/click/?target=http%3A%2F%2Fwww.internationalokan.com%2Fbachelor_tourism_and_hotel_management%2F,Turkey,Istanbul,Okan University,"4,294",/ year,4 Years,On campus,23,Business & Management
156641,"Management, B.A.",https://www.bachelorsportal.com/studies/156641/management.html,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fspb.hse.ru%2Fen%2Fba%2Fmanagement%2F,Russia,Saint Petersburg,National Research University - Higher School of Economi…,"4,32",/ year,4 Years,On campus,23,Business & Management
82385,"Human Resource Management and Marketing, B.Sc.",https://www.bachelorsportal.com/studies/82385/human-resource-management-and-marketing.html,"https://www.bachelorsportal.com/search/#q=di-88,111|lv-preparation",United Kingdom,Derry,Ulster University,"4,396",/ year,4 Years,On campus,23,Business & Management
81447,"Advertising and Human Resource Management, B.Sc.",https://www.bachelorsportal.com/studies/81447/advertising-and-human-resource-management.html,"https://www.bachelorsportal.com/search/#q=di-88,111|lv-preparation",United Kingdom,Derry,Ulster University,"4,396",/ year,3 Years,On campus,23,Business & Management
70755,"Finance, B.Sc.",https://www.bachelorsportal.com/studies/70755/finance.html,https://sl.prtl.co/track/click/?target=http%3A%2F%2Fwww.ism.lt%2Fen%2Fbachelor-programmes%2Ffinance,Lithuania,Vilnius,ISM University of Management and Economics,"4,4",/ year,"3 Years, 6 months",On campus,23,Business & Management
54561,"Business Administration and Management, B.A.",https://www.bachelorsportal.com/studies/54561/business-administration-and-management.html,"https://www.bachelorsportal.com/search/#q=di-45,89|lv-preparation",Hungary,Szeged,University of Szeged,"4,4",/ year,"3 Years, 6 months",On campus,23,Business & Management
148444,"Business, B.B.A.",https://www.bachelorsportal.com/studies/148444/business.html,https://www.bachelorsportal.com/search/#q=di-45|lv-preparation,Canada,Thunder Bay,Lakehead University,"4,416",/ year,3 Years,On campus,23,Business & Management
159543,"Business Management (Hons), B.A.",https://www.bachelorsportal.com/studies/159543/business-management.html,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.lspm.org.uk%2Fba-hons-in-business-management.html,,,London School of Planning and Management,"4,442",/ year,"1 year, 6 months",Online,23,Business & Management
159560,"Marketing (Hons), B.A.",https://www.bachelorsportal.com/studies/159560/marketing.html,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.lspm.org.uk%2Fba-hons-in-marketing.html,,,London School of Planning and Management,"4,442",/ year,"1 year, 6 months",Online,23,Business & Management
159567,"International Accounting (Hons), B.Sc.",https://www.bachelorsportal.com/studies/159567/international-accounting.html,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.lspm.org.uk%2Fbsc-hons-international-accounting.html,,,London School of Planning and Management,"4,442",/ year,"1 year, 6 months",Online,23,Business & Management
153953,"Information Technologies in Tourism Industry, B.Sc.",https://www.bachelorsportal.com/studies/153953/information-technologies-in-tourism-industry.html,"https://www.bachelorsportal.com/search/#q=di-88,235,319|lv-preparation",Spain,Barcelona,"HTL International School of Hospitality, Tourism and La…","4,5",/ year,3 Years,On campus,23,Business & Management
38067,"Marketing Studies, Pre-Bachelor",https://www.bachelorsportal.com/studies/38067/marketing-studies.html,https://www.preparationcoursesportal.com/search/#q=di-88|lv-preparation,Cyprus,Nicosia,"The Cyprus Institute of Marketing, BVI (Distance-Learni…","4,5",/ year,1 year,On campus,23,Business & Management
20107,"Business Administration, B.Sc.",https://www.bachelorsportal.com/studies/20107/business-administration.html,https://www.bachelorsportal.com/search/#q=di-45|lv-preparation,Cyprus,Nicosia,The Cyprus Institute of Marketing,"4,5",/ year,3 Years,On campus,23,Business & Management
