id,name,portalLink,programmeWebsiteLink,country,city,university,tuitionFees,tuitionFeesPeriod,degreeLenght,deliveryMode,disciplineId,disciplineName
90111,"Urban Planning and Policy, M.U.P.P.",http://www.mastersportal.eu/studies/90111/urban-planning-and-policy.html,http://www.mastersportal.eu/search/#q=di-63|lv-preparation,Lebanon,Beirut,American University of Beirut,760,/ credit,2 Years,On campus,258,"Arts, Design & Architecture"
8026,"Digital Effects, M.A.",http://www.mastersportal.eu/studies/8026/digital-effects.html,"http://www.mastersportal.eu/search/#q=di-63,281|lv-preparation",United Kingdom,Bournemouth,Bournemouth University,"8,961",/ year,1 year,On campus,258,"Arts, Design & Architecture"
10790,"Communication Design - MSc Specialisation in CIS, M.Sc.",http://www.mastersportal.eu/studies/10790/communication-design-msc-specialisation-in-cis.html,"http://www.mastersportal.eu/search/#q=di-63,71|lv-preparation",Netherlands,Tilburg,Tilburg University,"2,006",/ year,1 year,On campus,258,"Arts, Design & Architecture"
115745,"Studio Art, M.F.A.",http://www.mastersportal.eu/studies/115745/studio-art.html,"http://www.mastersportal.eu/search/#q=di-68,259|lv-preparation",United States,Baton Rouge,Louisiana State University,"24,476",/ year,3 Years,On campus,258,"Arts, Design & Architecture"
80808,"Art History, M.A.",http://www.mastersportal.eu/studies/80808/art-history.html,"http://www.mastersportal.eu/search/#q=di-68,259|lv-preparation",United Kingdom,Brighton,University of Sussex,"8,625",/ year,1 year,On campus,258,"Arts, Design & Architecture"
96006,"Landscape Architecture, Master",http://www.mastersportal.eu/studies/96006/landscape-architecture.html,http://www.mastersportal.eu/search/#q=di-263|lv-preparation,United States,Gainesville,University of Florida,593,/ credit,2 Years,On campus,258,"Arts, Design & Architecture"
46424,"Landscape Architecture, MLA",http://www.mastersportal.eu/studies/46424/landscape-architecture.html,http://www.mastersportal.eu/search/#q=di-263|lv-preparation,United Kingdom,Edinburgh,The University of Edinburgh,"10,641",/ year,"1 year, 9 months",On campus,258,"Arts, Design & Architecture"
164097,"Composition, Master",http://www.mastersportal.eu/studies/164097/composition.html,http://www.mastersportal.eu/search/#q=di-104|lv-preparation,United States,Lawrenceville,Rider University,,,2 Years,On campus,258,"Arts, Design & Architecture"
230,"Transportation Design, Master",http://www.mastersportal.eu/studies/230/transportation-design.html,"http://www.mastersportal.eu/search/#q=di-53,257|lv-preparation",Sweden,Umeå,Umea University,0,/ year,2 Years,On campus,258,"Arts, Design & Architecture"
107376,"Architectural Studies with Emphasis in Design with Digital Media, M.A.",http://www.mastersportal.eu/studies/107376/architectural-studies-with-emphasis-in-design-with-digital-media.html,"http://www.mastersportal.eu/search/#q=di-20,261|lv-preparation",United States,Columbia,University of Missouri - Columbia,"30,91",/ year,2 Years,On campus,258,"Arts, Design & Architecture"
109387,"Theatre Arts, Master",http://www.mastersportal.eu/studies/109387/theatre-arts.html,http://www.mastersportal.eu/search/#q=di-318|lv-preparation,United States,Lincoln,University of Nebraska-Lincoln,729,/ module,2 Years,On campus,258,"Arts, Design & Architecture"
154267,"Film, M.A.",http://www.mastersportal.eu/studies/154267/film.html,http://www.mastersportal.eu/search/#q=di-69|lv-preparation,United Kingdom,London,University of the Arts London,"9,521",/ year,"1 year, 3 months",On campus,258,"Arts, Design & Architecture"
100856,"Landscape Architecture, Master",http://www.mastersportal.eu/studies/100856/landscape-architecture.html,http://www.mastersportal.eu/search/#q=di-263|lv-preparation,United States,Charlottesville,University of Virginia,"20,882",/ year,2 Years,On campus,258,"Arts, Design & Architecture"
15007,"Creative Media, M.A.",http://www.mastersportal.eu/studies/15007/creative-media.html,"http://www.mastersportal.eu/search/#q=di-63,69,261|lv-preparation",United Kingdom,Worcester,University of Worcester,"5,712",/ year,1 year,On campus,258,"Arts, Design & Architecture"
82136,"Product Design, Master",http://www.mastersportal.eu/studies/82136/product-design.html,http://www.mastersportal.eu/search/#q=di-63|lv-preparation,Norway,Oslo,Oslo and Akershus University College of Applied Science…,0,/ year,2 Years,On campus,258,"Arts, Design & Architecture"
133307,"Studio Art, Master",http://www.mastersportal.eu/studies/133307/studio-art.html,"http://www.mastersportal.eu/search/#q=di-68,259|lv-preparation",United States,Canyon,West Texas A&M University,"23,677",/ year,2 Years,On campus,258,"Arts, Design & Architecture"
120648,"Music: Jazz Studies, Master",http://www.mastersportal.eu/studies/120648/music-jazz-studies.html,http://www.mastersportal.eu/search/#q=di-104|lv-preparation,United States,Columbia,University of South Carolina,"23,538",/ year,2 Years,On campus,258,"Arts, Design & Architecture"
6714,"Television Production, M.A.",http://www.mastersportal.eu/studies/6714/television-production.html,http://www.mastersportal.eu/search/#q=di-69|lv-preparation,United Kingdom,Chester,University of Chester,"4,637",/ year,1 year,On campus,258,"Arts, Design & Architecture"
143030,"Composition, Master",http://www.mastersportal.eu/studies/143030/composition.html,http://www.mastersportal.eu/search/#q=di-104|lv-preparation,United States,Ypsilanti,Eastern Michigan University,944,/ credit,6 Years,On campus,258,"Arts, Design & Architecture"
147967,"Music in Conducting - Choral, Master",http://www.mastersportal.eu/studies/147967/music-in-conducting-choral.html,http://www.mastersportal.eu/search/#q=di-104|lv-preparation,United States,Oberlin,Oberlin College & Conservatory,,,2 Years,On campus,258,"Arts, Design & Architecture"
