id,name,portalLink,programmeWebsiteLink,country,city,university,tuitionFees,tuitionFeesPeriod,degreeLenght,deliveryMode,disciplineId,disciplineName
61705,"Applied and Computational Mathematics, Master",http://www.mastersportal.eu/studies/61705/applied-and-computational-mathematics.html,"http://www.mastersportal.eu/search/#q=di-40,281|lv-preparation",United States,Tallahassee,Florida State University,954,/ module,,On campus,24,Computer Science & IT
92674,"Computer Science, M.Sc.",http://www.mastersportal.eu/studies/92674/computer-science.html,http://www.mastersportal.eu/search/#q=di-281|lv-preparation,United States,Las Vegas,"University of Nevada, Las Vegas","19,987",/ year,,On campus,24,Computer Science & IT
164614,"Computer Science, M.Sc.",http://www.mastersportal.eu/studies/164614/computer-science.html,http://www.mastersportal.eu/search/#q=di-281|lv-preparation,United States,Nashville,Tennessee State University,,,1 year,On campus,24,Computer Science & IT
82601,"Computing in Education, M.A.",http://www.mastersportal.eu/studies/82601/computing-in-education.html,"http://www.mastersportal.eu/search/#q=di-8,24|lv-preparation",United Kingdom,London,King's College London,,,1 year,On campus,24,Computer Science & IT
24794,"Information Systems, M.B.A.",http://www.mastersportal.eu/studies/24794/information-systems.html,"http://www.mastersportal.eu/search/#q=di-108,242|lv-preparation",Ireland,Dublin,Dublin Business School,"8,3",/ year,1 year,On campus,24,Computer Science & IT
10614,"Advanced Computing - Creative Technology, M.Sc.",http://www.mastersportal.eu/studies/10614/advanced-computing-creative-technology.html,http://www.mastersportal.eu/search/#q=di-281|lv-preparation,United Kingdom,Bristol,University of Bristol,,,1 year,On campus,24,Computer Science & IT
58779,"Arts - Defence and Strategic Studies, Postgraduate Diploma",http://www.mastersportal.eu/studies/58779/arts-defence-and-strategic-studies.html,"http://www.mastersportal.eu/search/#q=di-60,84,108|lv-preparation|mh-blended,online",,,Massey University,"16,939",/ year,1 year,Online,24,Computer Science & IT
122014,"Computer Science, M.Sc.",http://www.mastersportal.eu/studies/122014/computer-science.html,http://www.mastersportal.eu/search/#q=di-281|lv-preparation,United States,Chicago,Illinois Institute of Technology,,,2 Years,On campus,24,Computer Science & IT
43033,"Radiography (Computed Tomography ,Medical Magnetic Resonance and Radiotherapy), M.Sc.",http://www.mastersportal.eu/studies/43033/radiography.html,"http://www.mastersportal.eu/search/#q=di-281,283|lv-preparation|mh-blended,online",United Kingdom,London,"City, University of London","4,2",/ year,2 Years,Blended,24,Computer Science & IT
45638,"Bioinformatics, Polyomics and Systems Biology, M.Sc.",http://www.mastersportal.eu/studies/45638/bioinformatics-polyomics-and-systems-biology.html,"http://www.mastersportal.eu/search/#q=di-81,283|lv-preparation",United Kingdom,Glasgow,University of Glasgow,"7,784",/ year,1 year,On campus,24,Computer Science & IT
68851,"Geographical Information System, M.A.",http://www.mastersportal.eu/studies/68851/geographical-information-system.html,"http://www.mastersportal.eu/search/#q=di-24,29|lv-preparation",South Africa,Stellenbosch,Stellenbosch University,"1,238",/ year,2 Years,On campus,24,Computer Science & IT
101006,"Computer Science (Game Development), Master",http://www.mastersportal.eu/studies/101006/computer-science.html,"http://www.mastersportal.eu/search/#q=di-280,281|lv-preparation",United States,Los Angeles,University of Southern California,"1,584",/ credit,,On campus,24,Computer Science & IT
108904,"Science, M.Sc.",http://www.mastersportal.eu/studies/108904/science.html,http://www.mastersportal.eu/search/#q=di-281|lv-preparation,New Zealand,Wellington,Victoria University of Wellington,"29,671",/ year,4 Weeks,On campus,24,Computer Science & IT
3136,"Mobile Media Communications, M.Sc.",http://www.mastersportal.eu/studies/3136/mobile-media-communications.html,"http://www.mastersportal.eu/search/#q=di-83,280|lv-preparation",United Kingdom,Guildford,University of Surrey,"10,081",/ year,1 year,On campus,24,Computer Science & IT
123551,"Information Technology and Decision Sciences, M.B.A.",http://www.mastersportal.eu/studies/123551/information-technology-and-decision-sciences.html,http://www.mastersportal.eu/search/#q=di-108|lv-preparation,United States,Denton,University of North Texas,"23,038",/ year,2 Years,On campus,24,Computer Science & IT
5509,"Advanced Control Systems, M.Sc.",http://www.mastersportal.eu/studies/5509/advanced-control-systems.html,"http://www.mastersportal.eu/search/#q=di-255,281|lv-preparation",United Kingdom,Manchester,University of Salford,"8,266",/ year,1 year,On campus,24,Computer Science & IT
43829,"Educational Computer Science - Two Discipline, Teaching Option, M.A.",http://www.mastersportal.eu/studies/43829/educational-computer-science-two-discipline-teaching-option.html,"http://www.mastersportal.eu/search/#q=di-8,281|lv-preparation",Slovenia,Maribor,University of Maribor,0,/ year,2 Years,On campus,24,Computer Science & IT
62338,"Information Systems, M.Sc.",http://www.mastersportal.eu/studies/62338/information-systems.html,http://www.mastersportal.eu/search/#q=di-279|lv-preparation,United States,Ames,Iowa State University,"19,355",/ year,,On campus,24,Computer Science & IT
81839,"Applied Informatics, M.Sc.",http://www.mastersportal.eu/studies/81839/applied-informatics.html,"http://www.mastersportal.eu/search/#q=di-108,279,281|lv-preparation",China,Suzhou,Xi'an Jiaotong-Liverpool University,"8,133",/ year,"1 year, 6 months",On campus,24,Computer Science & IT
14503,"Data Mining and Knowledge Management, Master",http://www.mastersportal.eu/studies/14503/data-mining-and-knowledge-management.html,http://www.mastersportal.eu/search/#q=di-282|lv-preparation,France,Paris,Université Pierre et Marie Curie (UPMC),5,/ year,2 Years,On campus,24,Computer Science & IT
134419,"Library and Information Science, Master",http://www.mastersportal.eu/studies/134419/library-and-information-science.html,"http://www.mastersportal.eu/search/#q=di-59,108|lv-preparation",Japan,Tsukuba,University of Tsukuba,"4,112",/ year,2 Years,On campus,24,Computer Science & IT
33975,"Applied Informatics, Master",http://www.mastersportal.eu/studies/33975/applied-informatics.html,http://www.mastersportal.eu/search/#q=di-108|lv-preparation,Lithuania,Kaunas,Vytautas Magnus University,"3,7",/ year,2 Years,On campus,24,Computer Science & IT
125205,"Software Engineering with Internship, M.Sc.",http://www.mastersportal.eu/studies/125205/software-engineering-with-internship.html,"http://www.mastersportal.eu/search/#q=di-251,281|lv-preparation",United Kingdom,London,University of West London,"14,505",/ year,"1 year, 8 months",On campus,24,Computer Science & IT
159831,"Enterprise and Cloud Computing, M.Sc.",http://www.mastersportal.eu/studies/159831/enterprise-and-cloud-computing.html,"http://www.mastersportal.eu/search/#q=di-281,286|lv-preparation",United States,Hoboken,Stevens Institute of Technology,"14,311",/ year,,,24,Computer Science & IT
127491,"Information Systems, M.B.A.",http://www.mastersportal.eu/studies/127491/information-systems.html,http://www.mastersportal.eu/search/#q=di-279|lv-preparation,United States,New York City,The City University of New York,"8,699",/ year,,On campus,24,Computer Science & IT
